row_id,ID,group,log_eye,logP_c,relative_head_size,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
92,IVMB,Ninth instar,1.0330065315701158,-0.059956442320304504,-0.07426762425190205,0.9773237725623014,0.055682759007814386,0.03591015333805639,0.04634351740308627,0.004640314165227445,1.2226845942871039,FALSE,FALSE,FALSE,FALSE
65,GMLX,Eighth instar,1.015049503897419,-0.057011365828508076,-0.00475212296391142,0.9550071110181642,0.060042392879254836,0.03085835606980473,0.046325394840271254,0.004588153196538754,1.3149729313977192,FALSE,FALSE,FALSE,FALSE
182,PQXQ,Female,0.9978707188665779,0.027263829921404303,0.05220601347486972,0.9408940087816537,0.05697671008492411,0.03383987704007013,0.04633833874381928,0.0045587832991008295,1.249756094922855,FALSE,FALSE,FALSE,FALSE
264,VJOC,Female,0.9038132103630424,0.11987960175702894,0.012528332404210927,0.9927853787908661,-0.08897216842782374,0.014271174326017846,0.046170043924265866,0.004503776182200984,-1.9320924159227888,FALSE,FALSE,FALSE,FALSE
286,XQHC,Ninth instar,1.0141431320416596,-0.09065436826813089,-0.06422797433158041,0.9651699767660982,0.04897315527556145,0.044107413621731414,0.04636893727951043,0.004484698270459846,1.0799558171615435,FALSE,FALSE,FALSE,FALSE
44,ECOO,Ninth instar,1.1100466662937727,-0.0737661502396092,0.10273065612420702,1.0689035465646726,0.04114311972910012,0.059333198403887455,0.04639443258074393,0.004396875988207683,0.9146011853454008,FALSE,FALSE,FALSE,FALSE
10,BBRM,Ninth instar,1.07636667972079,-0.042124926300671106,-0.04582211927172329,1.0036697085952069,0.07269697112558315,0.020557685039751902,0.046265061193259994,0.004387051847268585,1.5837234014705435,FALSE,FALSE,FALSE,FALSE
144,MKMF,Ninth instar,0.9580083252260235,-0.043719707356326465,0.025422154966643688,1.0428305781211424,-0.08482225289511891,0.015214519125573879,0.046196196415389225,0.004372383176825156,-1.8428561385032323,FALSE,FALSE,FALSE,FALSE
228,SGBK,Ninth instar,1.130756741994677,-0.036923354104597905,0.020300452166374088,1.0438902459332446,0.08686649606143226,0.014216339320816439,0.04618361656659355,0.0042761487974795195,1.8863138123500025,FALSE,FALSE,FALSE,FALSE
273,WKXK,Ninth instar,1.0402767116551463,0.007609860314141459,0.05925679575214796,1.0916352210167355,-0.051358509361589144,0.038607645079568015,0.046360504712672834,0.004267961131982956,-1.1293135185629912,FALSE,FALSE,FALSE,FALSE
82,HTCT,Ninth instar,1.0492469591227807,-0.04502642260578238,-0.06680418016148622,0.9901814486666088,0.05906551045617181,0.029539384481704626,0.046329890062581286,0.0042387439844980435,1.292699119355712,FALSE,FALSE,FALSE,FALSE
76,HIHW,Eighth instar,1.0354949793526316,-0.08066790306745486,0.05267832007432864,0.9787240764273353,0.056770902925296296,0.03167665473144397,0.04633947825390926,0.004217681309327945,1.2438501111017537,FALSE,FALSE,FALSE,FALSE
244,TSPY,Female,0.8907677746430693,-0.016524672332297596,-0.07942497522082212,0.85584650092928,0.03492127371378928,0.07593217477073719,0.04641166653273108,0.004200702679900482,0.783232319668088,FALSE,FALSE,FALSE,FALSE
