row_id,ID,group,log_foretibia,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
165,NVHP,eighth,2.524447824408533,-0.08247622182423853,2.4950461682440137,0.029401656164519174,0.019770543268736833,0.03387356591664853,0.0019392085012322874,0.8770246897443114,FALSE,FALSE,FALSE,FALSE
102,JUCL,ninth,2.536826830974289,-0.049686399001247716,2.572488326997366,-0.035661496023077,0.013367474013560431,0.03385379432034311,0.0019039494793428949,-1.060292632547063,FALSE,FALSE,FALSE,FALSE
190,PZMO,eighth,2.4062692042709273,-0.18382268292022186,2.431006363547272,-0.024737159276344567,0.0267436429895074,0.03388585547725259,0.0018835776623095139,-0.7405256409515725,FALSE,FALSE,FALSE,FALSE
93,JDGM,female,2.582033360518723,0.15486471056091555,2.607304868915208,-0.025271508396484954,0.02549146459644136,0.033884563712761724,0.0018689756182314642,-0.75603559126629,FALSE,FALSE,FALSE,FALSE
248,UHRS,ninth,2.6220201606261755,-0.021479031677124283,2.5882566044907045,0.033763556135470996,0.014446362030987654,0.03386022058053065,0.0018484688688492341,1.0044121312258503,FALSE,FALSE,FALSE,FALSE
306,ZAVH,eighth,2.432472353828468,-0.12483912138059217,2.4682774800763307,-0.035805126247862695,0.012821157811872909,0.033853323797722754,0.0018388393967584766,-1.0642684551306911,FALSE,FALSE,FALSE,FALSE
131,LLJC,tenth,2.6897164944137053,0.05918567853721313,2.66701128864385,0.02270520576985513,0.03056048144927521,0.033890561553735744,0.0018276265138972903,0.6810342948744349,FALSE,FALSE,FALSE,FALSE
80,HOHH,ninth,2.6055374784816707,-0.052024555846096776,2.57118126754978,0.034356210931890896,0.013704388554252019,0.03385827452581965,0.0018128997775578321,1.02165816443451,FALSE,FALSE,FALSE,FALSE
108,JZJE,female,2.5197105719826927,0.08770558041910559,2.562218391358393,-0.04250781937570025,0.008652949105348145,0.03382785468616443,0.0017344755296731236,-1.2608396765203616,FALSE,FALSE,FALSE,FALSE
267,VNVH,female,2.5222425750234234,0.09062751605576147,2.5641799978477318,-0.041937422824308346,0.008814981623649852,0.033830202875946576,0.0017204150868913488,-1.2440226097503395,FALSE,FALSE,FALSE,FALSE
233,SQCA,tenth,2.64158983440194,0.052750565385528914,2.6645633581039445,-0.02297352370200434,0.027843705440505285,0.033890021820631736,0.001695227090829215,-0.6881188683291395,FALSE,FALSE,FALSE,FALSE
304,YZUH,eighth,2.428336298299606,-0.13464312147721302,2.4620824314811975,-0.033746133181591365,0.013231891636984343,0.03386034763078658,0.0016871650514110508,-1.0032758618569766,FALSE,FALSE,FALSE,FALSE
312,ZVNV,ninth,2.615898361818845,-0.032896309974027815,2.5818742005486577,0.03402416127018748,0.012865326546435968,0.03385944127120531,0.001666328679905605,1.0113538326421416,FALSE,FALSE,FALSE,FALSE
119,KTFS,ninth,2.5872751939597713,-0.07242136109409647,2.559779193707427,0.027496000252344555,0.01941164274721098,0.03387895008994543,0.0016639707353193916,0.8200305963446701,FALSE,FALSE,FALSE,FALSE
160,NMCP,ninth,2.627635201914565,0.005125729861981121,2.603129004944537,0.024506196970027982,0.024169105905904254,0.033886501693535194,0.0016618090138355477,0.7326432251744892,FALSE,FALSE,FALSE,FALSE
144,MKMF,ninth,2.609849180173549,-0.043719707356326465,2.5758237835996503,0.0340253965738988,0.012803514232247393,0.03385944070176824,0.0016582354348259264,1.0113588874272663,FALSE,FALSE,FALSE,FALSE
282,XMEN,eighth,2.478804737596532,-0.07003508106539513,2.5029075993762406,-0.02410286177970855,0.024503071166548453,0.03388746695301787,0.0016308865149985098,-0.7207083552435881,FALSE,FALSE,FALSE,FALSE
76,HIHW,eighth,2.469962202402178,-0.08066790306745486,2.4961888265940098,-0.02622662419183186,0.020382511498819412,0.0338822923685228,0.001592748613372557,-0.7825606895982241,FALSE,FALSE,FALSE,FALSE
